train_id,name,item_condition_id,category_name,category_name 1,category_name 2,category_name 3,category_name 4,category_name 5,brand_name,price,high_priced,shipping,item_description,has_offer
500098,"Fire Tablet 7""",2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,43.0,0,0,"I got this as a gift I open it to see how looks like I turned on ones . It has 8 GB white WIFI and 7"" screen 5th Generation 10/10 condition",0
500327,Speck StyleFolio Case iPad Air NEW,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,10.0,0,0,"Speck's Style Folio case for iPad mini 4 proves that real protection doesn't have to be bulky and ugly! The sleek Style folio case for iPad mini 4 provides stylish protection and an adjustable stand, to help you get the most from your iPad mini 4. The slim design with a soft, anti-scratch lining provides full protection for both the front and back of your iPad mini 4. The adjustable stand allows you to choose from multiple angles for the most comfortable viewing and typing positions. The case is durable, yet lightweight, and snaps shut securely with a clasp closure to protect your touchscreen when your iPad mini 4 is not in use. Includes microfiber cloth!",0
500345,Apple Ipad,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,54.0,0,0,Used apple ipod screen popped out a little works perfectly fine,0
501523,White Kindle with case,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,22.0,0,0,been used a few times. in good condktion,0
501701,iPad mini,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,116.0,1,0,"It has not been used too much, it has 16 Gb and it's got one crack on the top left corner. It will come with the charger, but not with the original box. Overall, it's still a very good working iPad Mini 2.",0
501762,iPod Touch,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,35.0,0,1,Perfect working condition. IPod touch 16 gb. Has been completely reset back to factory. Has a brand new gel case and screen protector on it. Comes with 3 separate chargers.,0
501883,Ipad Mini 2 Brand New Wifi + Cellular,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,160.0,1,1,"Brand New Not iCloud locked Sim unlocked Comes with case, 16 gigS",0
502333,Samsung Tab 3 7 inch tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,55.0,0,1,"PRICE REDUCED!! This is in excellent condition! Gently used! Great for those who want a great e-reader or just need a tablet for on the go. This tablet is a Barnes and Noble edition and comes with Nook apps. Also, comes with Google apps and the Google play store already installed.  Also, has both a front and rear-facing camera. Wi-Fi and 3G compatible. This listing includes a 16 GB micro SD card for additional storage and an authentic Otterbox case.  Also, comes with original charger as well.  Comes from a smoke-free and pet-free home. No returns accepted; final sale only!",1
502404,"iPad 4th Gen 16gb Buy Now, Ship Now!",3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,135.0,1,1,Very gently used iPod 6th gen 32 gb. No box no charger,0
502496,iPad mini,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,131.0,1,0,IPad mini white,0
503123,Nook HD+ 16GB,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,51.0,0,0,"Barnes and Noble Nook HD+ 16 GB, 9in. In slate. BNTV600. Like new. No scratches or wear. Comes with a charger and blue case",0
503230,iPod 5th Generation,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,150.0,1,1,"Great iPad, works wonderfully, little cracks in glass on the bottom of the screen (as shown in picture) but nothing too bad. 16 gb. iPad-4th generation A1458 on the iPad (4th generation) Wi-Fi White front bezel 9.7-inch Retina display Lightning connector The micro-SIM tray is on the right side on iPad (4th generation) Wi-Fi FaceTime HD and iSight cameras",0
504199,"8"" NextBook Tablet",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,51.0,0,0,"Brand New! -8"" High Resolution 1280x800 IPS Touch Screen -Quad Core, up to 1.92 GHz -GEN8 GPU Processor -Front Camera 0.3 MP -Rear Camera 2.0 MP -16GB Onboard Storage Memory -Micro SD Expansion, up to 128GB -16GB DDR 3L of System Memory -Battery: 3.8V Lithium Battery 4,000mAh -Bluetooth 4.0 -Micro HDMI -WiFi 802.11 b/g/n -3 Axis G-Sensor",0
504572,Galaxy Tab S2 9.7 tempered glass,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,6.0,0,1,"Galaxy Tab S2 9.7 Screen Protector, iXCC 0.3mm 9.7 Inch Full Cover Tempered Glass Screen Protector Film with [9H Hardness] for Samsung Galaxy Tab S2 Brand new Free shipping",0
504756,Ipad Air 2 Hybrid Silicone Case /Stand,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,13.0,0,1,Dual layer protection. Made of durable hard plastic to protect your phone from dings and scratches. Silicone Outer Layer for Shock Absorption.Has built-in kickstand.,0
505253,iPad mini,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,109.0,1,1,Never been used. Still wrapped. Charger and earphones included.,0
505316,NOOK TABlET NEW FOR SALE,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,36.0,0,0,New unopened Nook Tablet by Barnes & Noble.,0
505344,Amazon Kindle,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,24.0,0,0,"Amazon Kindle Fire ‑ Wi‑Fi ‑ 8 GB ‑ Black ‑ 7""",0
505822,Leap frog epic android tablet for kids,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,31.0,0,0,In perfect working condition Like new,0
506201,iPad Air 2,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,281.0,1,0,64g / Wifi only,0
506261,iPad,4,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,35.0,0,1,iPad mini first generation Wifi edition Storage unknown iOS unknown **ICLOUD LOCKED**CAN NOT BE ACTIVATED** **Be sure to read my bio before buying. Thank you**,0
507255,Apple iPad 2 64gb excellent condition,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,140.0,1,1,Used for 2 years. Come with charger. Works perfectly.,0
509734,Amazon Fire 7 inch 2017 edition,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,AmazonBasics,22.0,0,0,"This is the newest fire tablet that goes for [rm] retail. I bought this in July but never use it bc I already have a laptop. No scratches or anything, just sits on my desk. Comes with charger. Works perfectly fine, price is low bc I really want it gone! Price firm.",0
510095,Wacom Drawing Tablet With Access,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Wacom,28.0,0,0,"Includes case, stylus, glove, charging/USB cord, and instructions. Used once.",0
510926,Pink IPad Pro 12.9 inch case,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,12.0,0,1,Pink IPad Pro 12.9 inch case,0
511195,HP Elitepad 900 Tablet with Windows 8,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,76.0,0,0,"HP Elitepad 900, 10' tablet. Comes with the tablet itself, the pre-installed, Windows 8 operating system, and charger (not pictured). The tablet will be factory reset before shipping, which will not affect the OS. Used this for school, and have no use of it anymore upon graduating. Windows 8 is very convenient for note taking and viewing PowerPoint lectures or PDF files. Excellent condition, minor wear on the back. The screen protector has kept the screen safe. There some scratches and air bubbles on the protector as shown, but a new protector can always be purchased. The tablet should also be compatible with a stylus, though I never had one myself.",0
511311,iPad mini,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,31.0,0,0,In Good Condition Needs New Screen Message Me For Icloud Information NO Credits MESSAGE ME I WIL SHIP SAME DAY HURRY AND BUY SOMEONE-NEED GONE IMEI/SERIAL INFO IS : F9FQMHSGFCMS,0
511369,10inch Tablet Case(brand new),3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,14.0,0,0,5.. 7 to 8 inch tablet cases ..good condition,0
511485,Mini ipod touch no charger :(,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,29.0,0,0,No description yet,0
511889,iPad Mini 2 with Case,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,121.0,1,0,"The iPad is 32GB and is in perfect condition, comes with case",0
512307,"iPad mini 4 Mini 3 , mini 2 , mini 1",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,12.0,0,1,"Brand new , FREE SHIPPING, PRICE IS FIRM Buy today , ship out today . Shipping takes 3-5 with tracking # . Price is firm Check out my store for more cases Fits for iPad mini 1/2/3/4 Thanks for stopping by .",0
512728,silver ipod nano 8gb free ship charger,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,25.0,0,1,"Good condition minor scratches. Comes with charger. Good working condition iPod nano has a dramatic, polished anodized aluminum finish and a larger screen. The new Genius Mixes feature acts as your personal DJ, automatically searching your iTunes library Features & details 8 GB Storage Capacity (Estimated Free Space 7.2 GB) for 2,000 songs, 7,000 photos, or 8 hours of videoUp to 24 hours of music playback or 4 hours of video playback when fully charged2-inch LCD with blue-white LED backlight and 320-by-240-pixel resolution",0
512826,Never opened iPad mini 2 wi-fi 16gb,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,200.0,1,1,"iPad mini 2 wi-fi 16gb silver. New, still in packaging.",0
513608,2x Amazon Fire HD (5th) Glass Protectors,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,AmazonBasics,6.0,0,1,"*FOR AMAZON FIRE HD (7"")(5th Gen) ONLY! Perfect fit: the Screen Protectors are specially designed for Amazon Fire (7 inch) [5th Generation-2015 Release] Scratch & Shatter resistance: Special tempered processing, strengthening the surface of the screen protector, makes it more effectively withstand the external scratch and impact force, reducing damage the screen. *BUNDLE TO SAVE 15% OFF YOUR ORDER!*",0
513853,Verizon Ellipsis 7 Tablet,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Unbranded,31.0,0,0,Quanta QMV7B Bought in Spring 2016 from Verizon wireless Does not come with charger,0
515198,"IPAD COVER. FIT For IPAD 2,3,4",1,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,15.0,0,1,Brand new. Never used.,0
515319,iPad mini,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,171.0,1,0,"Its only a year old, no scratches on the back at all. Literally perfect condition. I just put a new screen protector on it so it wont need one for awhile. Comes with charger and it isnt broke and is in good shape.",0
515409,NABI JR tablet for kids,1,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,40.0,0,1,Brand new my son is way too young for it! It's for ages 4+ Great For early childhood education Great For playing Kid safe out of the box Packaging is a little damaged but it's not a problem!,0
515531,Samsung Galaxy Tab 3,3,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Samsung,96.0,0,0,"For sale a hardly used but in good condition samsung galaxy tab 2 10.1 16gb GT-P5113 Does have a tiny scratch on the screen but not at all noticeable, in the back Some noticeable wear, which does not affect their functions, it works perfectly.",1
516596,Mini Bluetooth keyboard with touchpad,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,14.0,0,0,"Mini Bluetooth keyboard with built in touchpad, brand new. Has been opened but wasn't what we wanted.",0
516618,Zagg Slimbook Wireless Keyboard iPad Pro,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Unbranded,60.0,0,1,"Zagg Slimbook Ultra slim tablet keyboard and detachable case SPECIFICALLY for iPad Pro Four Modes: Converts into a Keyboard, Video, Case, and Book mode. Multi-Angled: Its unique hinge offers 135° of viewing angles, just like a laptop. Lasting: A powerful lithium polymer battery provides up to two years of regular use between charges. Bought this for iPad Pro but ended up returning the iPad and forgot to return this. Used only once; in almost new condition. Fits iPad Pro perfectly. Comes in original box. Retails for [rm]!!",1
517076,iPad mini,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Apple,106.0,1,0,iPad Mini 2. Hardly used. Excellent condition. [rm] obo,0
517157,IPAD MINI 4 128 GB wifi only,5,Electronics/Computers & Tablets/iPad/Tablet/eBook Access,Electronics,Computers & Tablets,iPad,Tablet,eBook Access,Apple,40.0,0,1,Doesnt turn on. Only for parts.,0
518263,Samsung Galaxy Tab 3,2,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Electronics,Computers & Tablets,iPad,Tablet,eBook Readers,Samsung,61.0,0,0,"Used in very good condition, needs the middle part of charger. TABLET IS IN EXCELLENT CONDITION!",0
